order_id,product_id,order_date,ship_date,delivery_days,order_year,order_month
CA-2012-EH14005140-41249,OFF-PA-4465,2012-06-12,2012-07-12,1,2012,12
ZA-2014-TA11385146-41692,FUR-BO-3647,2014-02-22,2014-02-27,5,2014,2
MX-2014-CR1273028-41993,OFF-EN-4916,2014-12-20,2014-12-22,2,2014,12
MX-2015-LB1673536-42312,OFF-EN-5042,2015-04-11,2015-05-11,1,2015,11
SF-2014-AH10075117-41774,TEC-AC-4174,2014-05-15,2014-05-20,5,2014,5
ES-2015-AS1022545-42357,OFF-BI-3713,2015-12-19,2015-12-23,4,2015,12
TU-2012-CS2460134-40919,FUR-BO-5777,2012-11-01,2012-01-15,4,2012,1
ES-2012-DB13210139-41065,OFF-PA-5851,2012-05-06,2012-12-06,7,2012,6
EG-2015-DJ351038-42251,TEC-AC-4155,2015-04-09,2015-08-09,4,2015,9
ML-2013-FW439579-41499,OFF-ST-5693,2013-08-13,2013-08-18,5,2013,8
ES-2014-MP1796545-41972,OFF-BI-4804,2014-11-29,2014-01-12,2,2014,11
ES-2014-PO1885048-41898,FUR-BO-3629,2014-09-16,2014-09-19,3,2014,9
CA-2015-EH14005140-42270,FUR-BO-5522,2015-09-23,2015-09-25,2,2015,9
ES-2015-RS1942045-42242,FUR-CH-5758,2015-08-26,2015-08-29,3,2015,8
MX-2013-DG1330082-41417,FUR-CH-4561,2013-05-23,2013-05-25,2,2013,5
MX-2015-SC2077026-42067,OFF-SU-4137,2015-04-03,2015-08-03,4,2015,3
MX-2014-AG1039082-41907,FUR-BO-3907,2014-09-25,2014-09-30,5,2014,9
MX-2012-CA1231082-41165,OFF-BI-3715,2012-09-13,2012-09-19,6,2012,9
CA-2015-EH14005140-42160,OFF-BI-4372,2015-05-06,2015-05-06,0,2015,6
CA-2015-EH14005140-42340,OFF-EN-5651,2015-02-12,2015-06-12,4,2015,12
IN-2012-DS1318027-41131,OFF-SU-4320,2012-10-08,2012-12-08,2,2012,8
IN-2014-KB165857-41809,OFF-BI-4817,2014-06-19,2014-06-24,5,2014,6
MA-2012-PN877577-41153,TEC-PH-5271,2012-01-09,2012-06-09,5,2012,9
CA-2015-EH14005140-42270,OFF-LA-3233,2015-09-23,2015-09-25,2,2015,9
CA-2015-EH14005140-42367,OFF-ST-3745,2015-12-29,2016-04-01,6,2015,12
MX-2013-TG2131036-41430,OFF-BI-3714,2013-05-06,2013-07-06,2,2013,6
IN-2014-AB1001558-41838,OFF-ST-5695,2014-07-18,2014-07-22,4,2014,7
CA-2015-EH14005140-42160,OFF-BI-4884,2015-05-06,2015-05-06,0,2015,6
ES-2015-AW1093045-42334,OFF-ST-4267,2015-11-26,2015-02-12,6,2015,11
ID-2013-BT1144059-41531,FUR-FU-3038,2013-09-14,2013-09-18,4,2013,9
UZ-2012-EL3735142-41188,TEC-AC-3381,2012-06-10,2012-09-10,3,2012,10
ES-2015-PC1900045-42227,OFF-AR-3467,2015-11-08,2015-08-15,4,2015,8
ES-2013-PB19210139-41327,OFF-BI-2917,2013-02-22,2013-02-24,2,2013,2
MX-2014-TH2111582-41842,FUR-CH-4545,2014-07-22,2014-07-27,5,2014,7
MX-2013-AT1073518-41632,OFF-PA-4462,2013-12-24,2013-12-30,6,2013,12
US-2015-TG216405-42343,FUR-BO-4859,2015-05-12,2015-11-12,6,2015,12
MX-2013-FW1439528-41455,OFF-ST-5692,2013-06-30,2013-04-07,4,2013,6
CA-2014-EH14005140-41758,OFF-PA-6430,2014-04-29,2014-03-05,4,2014,4
ES-2014-AD10180139-41762,OFF-PA-4481,2014-03-05,2014-07-05,4,2014,5
US-2014-AS102255-41965,OFF-ST-6067,2014-11-22,2014-11-24,2,2014,11
IN-2014-AP1091527-41805,TEC-AC-5888,2014-06-15,2014-06-21,6,2014,6
US-2013-JC153855-41603,FUR-BO-3630,2013-11-25,2013-11-27,2,2013,11
CA-2012-EH14005140-41041,OFF-FA-6129,2012-12-05,2012-05-14,2,2012,5
IN-2015-LR1691527-42126,FUR-FU-5735,2015-02-05,2015-06-05,4,2015,5
ID-2015-MS175307-42126,OFF-BI-6384,2015-02-05,2015-06-05,4,2015,5
KZ-2015-RL961568-42102,FUR-FU-6238,2015-08-04,2015-10-04,2,2015,4
CA-2015-EH14005140-42340,TEC-PH-3406,2015-02-12,2015-06-12,4,2015,12
EG-2012-VM1183538-41201,OFF-ST-4257,2012-10-19,2012-10-26,7,2012,10
MX-2015-GZ1454582-42293,OFF-BI-4816,2015-10-16,2015-10-21,5,2015,10
ID-2015-AA1064559-42332,OFF-EN-4920,2015-11-24,2015-11-27,3,2015,11
US-2015-ES14020140-42263,OFF-BI-4337,2015-09-16,2015-09-22,6,2015,9
ID-2015-HK148907-42046,OFF-EN-5031,2015-11-02,2015-02-15,4,2015,2
ES-2012-ML182658-41065,OFF-AP-3569,2012-05-06,2012-06-06,1,2012,6
MX-2012-MS1753082-41248,FUR-CH-4521,2012-05-12,2012-10-12,5,2012,12
ES-2015-KC1654048-42328,OFF-AR-6127,2015-11-20,2015-11-24,4,2015,11
LY-2015-NG843074-42325,FUR-CH-5371,2015-11-17,2015-11-21,4,2015,11
ES-2015-SM20005139-42138,OFF-AR-5918,2015-05-14,2015-05-16,2,2015,5
ES-2013-SS2014064-41628,OFF-AR-3476,2013-12-20,2013-12-24,4,2013,12
ID-2013-DC12850102-41397,OFF-AP-4968,2013-03-05,2013-08-05,5,2013,5
IN-2015-DW134807-42271,FUR-FU-4043,2015-09-24,2015-09-28,4,2015,9
ES-2012-GK14620139-41063,OFF-ST-5696,2012-03-06,2012-09-06,6,2012,6
CA-2014-ES14020140-41802,TEC-AC-5656,2014-12-06,2014-06-14,2,2014,6
IN-2014-JG158057-41705,FUR-CH-4626,2014-07-03,2014-11-03,4,2014,3
IN-2015-MC17575130-42278,OFF-BI-3257,2015-01-10,2015-06-10,5,2015,10
CA-2014-ES402023-41944,FUR-BO-4867,2014-01-11,2014-03-11,2,2014,11
CG-2014-PG889533-41812,OFF-BI-2883,2014-06-22,2014-06-25,3,2014,6
DJ-2014-SD1048535-41924,TEC-MA-5547,2014-12-10,2014-10-14,2,2014,10
CA-2015-ES14020140-42329,FUR-CH-5429,2015-11-21,2015-11-25,4,2015,11
US-2015-ES14020140-42263,TEC-PH-5563,2015-09-16,2015-09-22,6,2015,9
ID-2015-TT2146059-42185,OFF-FA-2945,2015-06-30,2015-02-07,2,2015,6
MX-2014-JF1529536-41930,OFF-PA-3993,2014-10-18,2014-10-20,2,2014,10
MX-2014-RB1933082-41797,TEC-PH-5348,2014-07-06,2014-11-06,4,2014,6
US-2015-LR16915101-42180,OFF-ST-6048,2015-06-25,2015-06-29,4,2015,6
CA-2013-ES14020140-41384,OFF-PA-6468,2013-04-20,2013-04-25,5,2013,4
IT-2015-GH14665124-42050,OFF-EN-3109,2015-02-15,2015-02-20,5,2015,2
US-2015-ES14020140-42263,FUR-CH-4404,2015-09-16,2015-09-22,6,2015,9
SA-2015-JJ5760110-42101,OFF-EN-4453,2015-07-04,2015-11-04,4,2015,4
UP-2013-KA6525137-41489,OFF-ST-6281,2013-03-08,2013-09-08,6,2013,8
TU-2013-KW6570134-41530,TEC-CO-4576,2013-09-13,2013-09-16,3,2013,9
ES-2012-MO1780048-40949,OFF-AR-6119,2012-10-02,2012-02-16,6,2012,2
ID-2015-MG1820592-42343,TEC-CO-6004,2015-05-12,2015-09-12,4,2015,12
IT-2012-PB1910591-41039,FUR-BO-5780,2012-10-05,2012-05-14,4,2012,5
US-2013-KA1652582-41360,TEC-AC-5203,2013-03-27,2013-03-31,4,2013,3
MD-2015-AP91583-42277,TEC-PH-5844,2015-09-30,2015-02-10,2,2015,9
RS-2014-JC5385108-41887,OFF-BI-2914,2014-05-09,2014-08-09,3,2014,9
CA-2012-ES14020140-41171,OFF-PA-6415,2012-09-19,2012-09-25,6,2012,9
ES-2014-ME1801045-41739,OFF-BI-4816,2014-10-04,2014-04-17,7,2014,4
UZ-2015-NM8520142-42211,FUR-CH-5453,2015-07-26,2015-07-30,4,2015,7
CA-2012-ES14020140-41171,OFF-LA-3219,2012-09-19,2012-09-25,6,2012,9
IT-2014-TN2104045-41871,TEC-CO-6010,2014-08-20,2014-08-27,7,2014,8
IN-2014-VG2179058-41683,OFF-FA-5470,2014-02-13,2014-02-17,4,2014,2
CG-2014-JM586533-41907,OFF-AR-6128,2014-09-25,2014-09-26,1,2014,9
PL-2012-KM6375103-41132,OFF-PA-4467,2012-11-08,2012-12-08,1,2012,8
ES-2015-NC1834045-42364,TEC-MA-5493,2015-12-26,2015-12-31,5,2015,12
MX-2014-AG1049551-41927,OFF-AP-3858,2014-10-15,2014-10-17,2,2014,10
CA-2014-EA14035140-41823,FUR-CH-4393,2014-03-07,2014-04-07,1,2014,7
IN-2014-AH1019558-41895,OFF-ST-6039,2014-09-13,2014-09-13,0,2014,9
ID-2015-EH1400559-42039,OFF-FA-5477,2015-04-02,2015-08-02,4,2015,2
ES-2012-FC14245139-41135,OFF-BI-6382,2012-08-14,2012-08-14,0,2012,8
CA-2014-EA14035140-41691,FUR-FU-4331,2014-02-21,2014-02-22,1,2014,2
IR-2015-MC810060-42265,OFF-AR-5913,2015-09-18,2015-09-22,4,2015,9
CA-2014-EA14035140-41831,TEC-MA-3603,2014-11-07,2014-11-07,0,2014,7
IN-2015-SO20335102-42179,OFF-AP-4954,2015-06-24,2015-06-30,6,2015,6
EG-2015-ST1053038-42166,OFF-AR-5919,2015-11-06,2015-06-14,3,2015,6
US-2013-EM1382598-41473,FUR-CH-5370,2013-07-18,2013-07-23,5,2013,7
MX-2015-VF2171582-42074,OFF-PA-4147,2015-11-03,2015-03-16,5,2015,3
ID-2013-CS118457-41536,FUR-FU-3957,2013-09-19,2013-09-23,4,2013,9
IN-2015-CK125957-42241,TEC-CO-4785,2015-08-25,2015-08-29,4,2015,8
IN-2014-DR1294092-41740,OFF-EN-4918,2014-11-04,2014-04-15,4,2014,4
IN-2013-EP1391597-41380,TEC-MA-5503,2013-04-16,2013-04-20,4,2013,4
IT-2014-EM13960104-41907,TEC-CO-4590,2014-09-25,2014-09-30,5,2014,9
NG-2015-EC405094-42140,OFF-ST-4095,2015-05-16,2015-05-16,0,2015,5
TU-2012-ES4080134-41081,OFF-AP-4498,2012-06-21,2012-06-24,3,2012,6
IZ-2015-JM525061-42235,TEC-AC-5220,2015-08-19,2015-08-25,6,2015,8
IN-2013-JM1553558-41567,OFF-AP-3567,2013-10-20,2013-10-24,4,2013,10
SA-2013-KH6330110-41500,OFF-ST-4263,2013-08-14,2013-08-16,2,2013,8
RS-2013-LA6780108-41622,OFF-AR-3528,2013-12-14,2013-12-18,4,2013,12
CA-2014-EA14035140-41803,OFF-PA-4838,2014-06-13,2014-06-17,4,2014,6
MA-2012-TZ1144577-41037,TEC-PH-5350,2012-08-05,2012-05-14,6,2012,5
MX-2015-SK1999051-42020,TEC-AC-5118,2015-01-16,2015-01-22,6,2015,1
IN-2014-AS10135144-41665,OFF-AR-5933,2014-01-26,2014-01-26,0,2014,1
CA-2013-EA14035140-41604,TEC-CO-3699,2013-11-26,2013-01-12,5,2013,11
IV-2014-EC405029-41961,FUR-BO-5748,2014-11-18,2014-11-22,4,2014,11
IN-2015-EB1417066-42220,OFF-PA-4481,2015-04-08,2015-06-08,2,2015,8
SG-2013-IG5085111-41628,TEC-PH-5353,2013-12-20,2013-12-26,6,2013,12
ES-2015-KD1661548-42186,OFF-ST-4106,2015-01-07,2015-06-07,5,2015,7
ES-2012-ML182658-41065,OFF-AR-3534,2012-05-06,2012-06-06,1,2012,6
UP-2012-RD9900137-40968,FUR-BO-5780,2012-02-29,2012-04-03,4,2012,2
US-2015-RH19600101-42182,FUR-CH-5438,2015-06-27,2015-06-30,3,2015,6
MX-2012-CV1229516-41243,FUR-BO-4865,2012-11-30,2012-04-12,4,2012,11
MO-2015-AR51086-42129,TEC-PH-3793,2015-05-05,2015-07-05,2,2015,5
ES-2015-AH1069048-42339,OFF-EN-5035,2015-01-12,2015-07-12,6,2015,12
IT-2014-BH11710124-41683,OFF-EN-3661,2014-02-13,2014-02-17,4,2014,2
SG-2013-LF7185111-41479,OFF-SU-4994,2013-07-24,2013-07-26,2,2013,7
ES-2013-MC1760548-41471,TEC-PH-3801,2013-07-16,2013-07-22,6,2013,7
CA-2012-EA14035140-41247,TEC-PH-5559,2012-04-12,2012-08-12,4,2012,12
CA-2013-EA14035140-41417,OFF-EN-3653,2013-05-23,2013-05-28,5,2013,5
IN-2015-RF198407-42300,OFF-AR-3471,2015-10-23,2015-10-28,5,2015,10
MX-2014-SB2018531-41843,OFF-BI-6383,2014-07-23,2014-07-28,5,2014,7
ID-2015-ST205307-42336,FUR-FU-3928,2015-11-28,2015-05-12,7,2015,11
IN-2015-SS2059058-42115,FUR-BO-4865,2015-04-21,2015-04-25,4,2015,4
US-2015-BS1138098-42097,OFF-EN-3101,2015-03-04,2015-05-04,2,2015,4
MX-2013-JL1583531-41604,FUR-FU-6241,2013-11-26,2013-02-12,6,2013,11
MX-2012-AO1081026-41203,OFF-ST-5708,2012-10-21,2012-10-26,5,2012,10
MX-2015-SP2062093-42328,OFF-LA-5390,2015-11-20,2015-11-22,2,2015,11
ES-2012-DW134808-41269,OFF-BI-6384,2012-12-26,2012-12-29,3,2012,12
CA-2014-EA14035140-41686,OFF-AP-4714,2014-02-16,2014-02-20,4,2014,2
IT-2015-KH1669064-42171,TEC-PH-5827,2015-06-16,2015-06-20,4,2015,6
CA-2012-EA14035140-41213,FUR-FU-4759,2012-10-31,2012-02-11,2,2012,10
MX-2015-PO1885082-42279,TEC-MA-5012,2015-02-10,2015-07-10,5,2015,10
MX-2013-CK1232539-41615,OFF-EN-3668,2013-07-12,2013-11-12,4,2013,12
MX-2015-MK1790551-42231,TEC-PH-3792,2015-08-15,2015-08-19,4,2015,8
ES-2015-AF1088545-42103,OFF-LA-3261,2015-09-04,2015-12-04,3,2015,4
IN-2014-BD11635144-42004,FUR-BO-3615,2014-12-31,2015-04-01,4,2014,12
ID-2012-CA1196566-40949,FUR-FU-5738,2012-10-02,2012-02-15,5,2012,2
IN-2015-CM1271558-42208,OFF-PA-3996,2015-07-23,2015-07-25,2,2015,7
ID-2013-JF1519059-41454,FUR-FU-4064,2013-06-29,2013-06-07,7,2013,6
AO-2014-LC69604-41957,FUR-BO-5941,2014-11-14,2014-11-18,4,2014,11
US-2013-CD1198055-41594,FUR-CH-4700,2013-11-16,2013-11-21,5,2013,11
IN-2015-AH1058527-42027,TEC-AC-3392,2015-01-23,2015-01-28,5,2015,1
IT-2015-BF1121564-42256,OFF-ST-5705,2015-09-09,2015-09-14,5,2015,9
IN-2014-DB1355559-41776,FUR-BO-3895,2014-05-17,2014-05-22,5,2014,5
ES-2013-IL15100120-41595,TEC-AC-5867,2013-11-17,2013-11-21,4,2013,11
IN-2015-JK1609058-42238,FUR-CH-5406,2015-08-22,2015-08-26,4,2015,8
IN-2014-PO1919558-41945,OFF-LA-4679,2014-02-11,2014-04-11,2,2014,11
IN-2013-VM2168558-41298,OFF-ST-6274,2013-01-24,2013-01-30,6,2013,1
MX-2013-PF1912031-41524,TEC-MA-5571,2013-07-09,2013-09-13,6,2013,9
CA-2014-EA14035140-41811,TEC-AC-5138,2014-06-21,2014-06-27,6,2014,6
IN-2013-HK1489092-41615,OFF-AR-5910,2013-07-12,2013-11-12,4,2013,12
IT-2015-JK1609048-42097,OFF-ST-6033,2015-03-04,2015-07-04,4,2015,4
ES-2012-JK1609048-41077,FUR-FU-6268,2012-06-17,2012-06-22,5,2012,6
CA-2012-EA14035140-41247,OFF-PA-6443,2012-04-12,2012-08-12,4,2012,12
CA-2014-EA14035140-41823,OFF-PA-6563,2014-03-07,2014-04-07,1,2014,7
MX-2012-MH1762031-40955,OFF-AP-4492,2012-02-16,2012-02-20,4,2012,2
ES-2013-MG1765048-41604,OFF-ST-5711,2013-11-26,2013-11-30,4,2013,11
IZ-2015-NW840061-42252,TEC-CO-4580,2015-05-09,2015-10-09,5,2015,9
RO-2015-NH8610107-42227,OFF-PA-4463,2015-11-08,2015-11-08,0,2015,8
IN-2014-RE194057-41993,OFF-BI-3721,2014-12-20,2014-12-25,5,2014,12
TZ-2014-SC10050129-42000,FUR-CH-5796,2014-12-27,2015-01-01,5,2014,12
ES-2013-TS2108545-41409,OFF-AR-3502,2013-05-15,2013-05-19,4,2013,5
RS-2015-TC11145108-42178,OFF-BI-2894,2015-06-23,2015-06-23,0,2015,6
MX-2012-AR1051051-41243,FUR-FU-3940,2012-11-30,2012-07-12,7,2012,11
MX-2012-CL1256531-41188,FUR-BO-3887,2012-06-10,2012-09-10,3,2012,10
ES-2015-BP1115545-42320,OFF-ST-6057,2015-12-11,2015-11-14,2,2015,11
MO-2015-BN151586-42270,OFF-EN-4444,2015-09-23,2015-09-28,5,2015,9
ES-2015-RB1964548-42049,FUR-FU-6276,2015-02-14,2015-02-19,5,2015,2
IN-2015-SC2038027-42229,OFF-SU-4319,2015-08-13,2015-08-18,5,2015,8
RS-2012-SM10950108-41077,TEC-MA-4193,2012-06-17,2012-06-21,4,2012,6
IZ-2013-AB1006061-41292,OFF-ST-6033,2013-01-18,2013-01-24,6,2013,1
IN-2015-AG1030059-42048,TEC-PH-3790,2015-02-13,2015-02-13,0,2015,2
EZ-2015-CH207032-42063,OFF-ST-5692,2015-02-28,2015-04-03,4,2015,2
ES-2013-CS1225048-41579,OFF-AR-3478,2013-01-11,2013-07-11,6,2013,11
IR-2013-EB393060-41359,OFF-SU-4131,2013-03-26,2013-03-30,4,2013,3
ES-2013-GH1442548-41487,OFF-AP-3861,2013-01-08,2013-05-08,4,2013,8
ES-2015-HM1498014-42041,OFF-AR-5923,2015-06-02,2015-11-02,5,2015,2
ES-2012-HG1502548-40992,OFF-FA-5465,2012-03-24,2012-03-26,2,2012,3
CA-2014-EA14035140-41686,FUR-CH-4422,2014-02-16,2014-02-20,4,2014,2
CA-2012-EA14035140-41247,OFF-PA-3507,2012-04-12,2012-08-12,4,2012,12
ES-2012-RB1936045-41262,OFF-EN-3661,2012-12-19,2012-12-23,4,2012,12
ID-2013-TC2114527-41594,OFF-BI-3247,2013-11-16,2013-11-21,5,2013,11
MX-2015-EB1397582-42084,TEC-AC-4171,2015-03-21,2015-03-24,3,2015,3
ES-2013-AW1084064-41519,OFF-BI-2901,2013-02-09,2013-06-09,4,2013,9
IN-2015-CA1231058-42096,OFF-AR-6114,2015-02-04,2015-04-04,2,2015,4
ES-2015-DC1328545-42250,OFF-AR-3492,2015-03-09,2015-06-09,3,2015,9
CA-2012-EA14035140-41247,TEC-PH-5157,2012-04-12,2012-08-12,4,2012,12
IN-2014-HG150257-41874,OFF-BI-6385,2014-08-23,2014-08-27,4,2014,8
ID-2013-JM152657-41598,OFF-SU-4315,2013-11-20,2013-11-26,6,2013,11
ID-2012-JM15580102-41024,TEC-AC-3398,2012-04-25,2012-04-26,1,2012,4
ES-2015-JS1559548-42066,OFF-SU-4328,2015-03-03,2015-07-03,4,2015,3
ES-2013-JB16000120-41521,OFF-BI-6375,2013-04-09,2013-06-09,2,2013,9
ES-2015-JC1610564-42139,OFF-AR-6105,2015-05-15,2015-05-19,4,2015,5
ES-2012-ME1732045-41076,OFF-SU-3003,2012-06-16,2012-06-21,5,2012,6
CA-2015-EA14035140-42217,OFF-PA-6550,2015-01-08,2015-06-08,5,2015,8
US-2012-EA14035140-41164,OFF-BI-4347,2012-12-09,2012-09-16,4,2012,9
CA-2014-EA14035140-41686,OFF-PA-6568,2014-02-16,2014-02-20,4,2014,2
MX-2012-ON1871582-41026,FUR-CH-5440,2012-04-27,2012-01-05,4,2012,4
IN-2012-CA1226559-40934,OFF-ST-4285,2012-01-26,2012-01-31,5,2012,1
IN-2015-EM1414058-42194,FUR-FU-5741,2015-09-07,2015-07-13,4,2015,7
ES-2015-JH1543045-42169,OFF-AP-4494,2015-06-14,2015-06-19,5,2015,6
CA-2012-EA14035140-41247,OFF-BI-5046,2012-04-12,2012-08-12,4,2012,12
ID-2012-KB1660092-41230,OFF-AP-3877,2012-11-17,2012-11-20,3,2012,11
US-2013-KA1652582-41436,FUR-CH-5396,2013-11-06,2013-06-15,4,2013,6
MX-2015-IM1507051-42104,OFF-PA-4183,2015-10-04,2015-12-04,2,2015,4
IN-2012-AG10675102-41237,FUR-CH-4629,2012-11-24,2012-11-29,5,2012,11
CA-2014-EA14035140-41811,OFF-PA-6568,2014-06-21,2014-06-27,6,2014,6
BN-2014-BP109515-42003,OFF-AR-3527,2014-12-30,2015-03-01,4,2014,12
IN-2012-BH117107-41083,FUR-FU-6260,2012-06-23,2012-06-28,5,2012,6
ES-2013-DB12970139-41359,TEC-CO-4576,2013-03-26,2013-01-04,6,2013,3
CM-2014-DB336022-41935,OFF-ST-5700,2014-10-23,2014-10-27,4,2014,10
ES-2015-FC1433564-42185,OFF-AP-4952,2015-06-30,2015-04-07,4,2015,6
CA-2012-EA14035140-41213,OFF-BI-4368,2012-10-31,2012-02-11,2,2012,10
IN-2013-GP1474058-41419,OFF-LA-5391,2013-05-25,2013-05-28,3,2013,5
IR-2015-JM558060-42300,OFF-BI-3727,2015-10-23,2015-10-26,3,2015,10
ES-2012-MG17890139-41257,OFF-AR-3452,2012-12-14,2012-12-19,5,2012,12
TZ-2015-MY8295129-42253,FUR-CH-5439,2015-06-09,2015-08-09,2,2015,9
CA-2014-EA14035140-41803,OFF-PA-6592,2014-06-13,2014-06-17,4,2014,6
IN-2012-RD1990058-40957,FUR-CH-4560,2012-02-18,2012-02-23,5,2012,2
IN-2015-DR1288078-42102,OFF-ST-6058,2015-08-04,2015-11-04,3,2015,4
ES-2014-JF1519064-41760,OFF-AR-3478,2014-01-05,2014-05-05,4,2014,5
IN-2015-TC2098058-42237,FUR-FU-4077,2015-08-21,2015-08-21,0,2015,8
MX-2015-EM1420082-42161,FUR-BO-3907,2015-06-06,2015-06-13,7,2015,6
MX-2014-HG1484565-41912,OFF-SU-4991,2014-09-30,2014-04-10,4,2014,9
MX-2014-BM1157531-41997,TEC-PH-5815,2014-12-24,2014-12-29,5,2014,12
MX-2015-AG1039051-42180,FUR-CH-5408,2015-06-25,2015-06-27,2,2015,6
MX-2012-DS1303018-41235,OFF-BI-3258,2012-11-22,2012-11-25,3,2012,11
IR-2013-AB1560-41472,OFF-ST-6274,2013-07-17,2013-07-19,2,2013,7
CA-2014-EA14035140-41686,OFF-FA-3052,2014-02-16,2014-02-20,4,2014,2
IT-2015-DW13540120-42336,OFF-SU-4327,2015-11-28,2015-03-12,5,2015,11
CA-2015-EA14035140-42125,OFF-AR-4237,2015-01-05,2015-06-05,5,2015,5
MO-2015-LC693086-42126,OFF-ST-6033,2015-02-05,2015-06-05,4,2015,5
IN-2014-ND1837027-41767,OFF-PA-4466,2014-08-05,2014-09-05,1,2014,5
IN-2015-PC1900058-42117,OFF-FA-6186,2015-04-23,2015-04-30,7,2015,4
MX-2014-RS1942082-41886,TEC-AC-5881,2014-04-09,2014-04-09,0,2014,9
MX-2015-BD1150026-42135,TEC-AC-5116,2015-11-05,2015-05-16,5,2015,5
MX-2014-SW2075528-41901,OFF-SU-2995,2014-09-19,2014-09-23,4,2014,9
ES-2015-CM1271548-42328,OFF-BI-2897,2015-11-20,2015-11-20,0,2015,11
CA-2012-EA14035140-41213,OFF-BI-2906,2012-10-31,2012-02-11,2,2012,10
ID-2015-JA15970130-42295,TEC-AC-5862,2015-10-18,2015-10-22,4,2015,10
IN-2015-JB1604558-42019,TEC-AC-5202,2015-01-15,2015-01-19,4,2015,1
IN-2015-ML1739592-42070,TEC-AC-5195,2015-07-03,2015-09-03,2,2015,3
IN-2013-SV2036527-41306,OFF-BI-6384,2013-01-02,2013-07-02,6,2013,2
ES-2014-SV2081564-41754,OFF-AR-3554,2014-04-25,2014-02-05,7,2014,4
MX-2014-SV2081593-41828,OFF-BI-6382,2014-08-07,2014-08-07,0,2014,7
MX-2015-PS1876082-42334,OFF-SU-6182,2015-11-26,2015-01-12,5,2015,11
IN-2012-BF1097527-41128,OFF-EN-4435,2012-07-08,2012-07-08,0,2012,8
IZ-2014-DK315061-41962,OFF-AR-3449,2014-11-19,2014-11-22,3,2014,11
US-2014-EC14050140-41986,TEC-AC-3748,2014-12-13,2014-12-19,6,2014,12
ES-2014-JD16015139-41711,OFF-BI-6369,2014-03-13,2014-03-15,2,2014,3
ES-2015-MM17920139-42147,OFF-AR-5922,2015-05-23,2015-05-25,2,2015,5
IZ-2012-RP927061-41076,TEC-CO-4779,2012-06-16,2012-06-17,1,2012,6
SA-2014-RF9345110-41826,OFF-AR-6115,2014-06-07,2014-12-07,6,2014,7
IN-2015-SC208007-42132,FUR-FU-5735,2015-08-05,2015-10-05,2,2015,5
US-2015-JD1601536-42071,FUR-CH-5751,2015-08-03,2015-08-03,0,2015,3
MX-2015-TC2153593-42366,TEC-AC-5133,2015-12-28,2016-03-01,6,2015,12
US-2014-DC1328555-41892,OFF-ST-5697,2014-10-09,2014-09-13,3,2014,9
TU-2015-AD180134-42157,OFF-AP-3576,2015-02-06,2015-07-06,5,2015,6
NI-2014-JL513095-41814,OFF-ST-5700,2014-06-24,2014-06-29,5,2014,6
ES-2015-ML1741045-42178,OFF-SU-4326,2015-06-23,2015-06-27,4,2015,6
ES-2014-PO1919544-41944,FUR-BO-5952,2014-01-11,2014-06-11,5,2014,11
IN-2015-RW196907-42048,TEC-AC-5881,2015-02-13,2015-02-19,6,2015,2
ES-2013-RF1984048-41485,OFF-BI-3714,2013-07-30,2013-03-08,4,2013,7
MX-2015-EN1378051-42144,TEC-AC-5862,2015-05-20,2015-05-23,3,2015,5
US-2014-JC1538536-41656,FUR-FU-5737,2014-01-17,2014-01-21,4,2014,1
IN-2013-CS1195058-41606,OFF-FA-2962,2013-11-28,2013-11-30,2,2013,11
ES-2014-ML1826548-41787,OFF-AR-3475,2014-05-28,2014-01-06,4,2014,5
IN-2012-ML182657-41114,OFF-FA-6200,2012-07-24,2012-07-29,5,2012,7
ES-2012-MY182958-41160,FUR-CH-5437,2012-08-09,2012-09-15,7,2012,9
EG-2013-RA928538-41488,OFF-EN-5042,2013-02-08,2013-04-08,2,2013,8
CA-2015-EC14050140-42316,OFF-BI-6210,2015-08-11,2015-08-11,0,2015,11
IN-2014-TM214907-41992,TEC-AC-3387,2014-12-19,2014-12-23,4,2014,12
US-2012-SJ2021582-41194,FUR-CH-4557,2012-12-10,2012-10-18,6,2012,10
MX-2015-RB1964539-42071,FUR-FU-4037,2015-08-03,2015-11-03,3,2015,3
MX-2015-TB2135582-42248,OFF-EN-4445,2015-01-09,2015-06-09,5,2015,9
MX-2015-CL1189031-42325,OFF-SU-4309,2015-11-17,2015-11-21,4,2015,11
ID-2013-AC1061559-41427,OFF-ST-4296,2013-02-06,2013-07-06,5,2013,6
ES-2012-BC11125120-41010,OFF-AR-3489,2012-11-04,2012-04-15,4,2012,4
CA-2015-EC14050140-42217,OFF-ST-4088,2015-01-08,2015-04-08,3,2015,8
US-2014-EC14050140-41986,OFF-PA-6458,2014-12-13,2014-12-19,6,2014,12
IN-2014-MH1811511-41985,OFF-AR-3491,2014-12-12,2014-12-14,2,2014,12
ES-2013-RA198858-41298,OFF-EN-3661,2013-01-24,2013-01-29,5,2013,1
ES-2015-TB2152064-42257,OFF-BI-3724,2015-10-09,2015-09-15,5,2015,9
ES-2013-AT1073548-41509,OFF-SU-4976,2013-08-23,2013-08-28,5,2013,8
SG-2015-AJ945111-42265,TEC-CO-3704,2015-09-18,2015-09-23,5,2015,9
CA-2015-EC14050140-42217,FUR-FU-5170,2015-01-08,2015-04-08,3,2015,8
